division_key,anchor_type,anchor_text,source_url_or_doc,checked_by,checked_ts,status,verified_value,note
ecm_origination,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Equity underwriting,,,,UNVERIFIED,,
ecm_origination,A2,Morgan Stanley | Form 10-K | FY2023 | Underwriting — Equity underwriting revenues (Institutional Securities),,,,UNVERIFIED,,
ecm_origination,A2,The Goldman Sachs Group | Form 10-K | FY2023 | Investment banking fees — Equity underwriting,,,,UNVERIFIED,,
ecm_origination,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2024 | Equity underwriting",,,,UNVERIFIED,,
ecm_origination,A3,LSEG (Refinitiv) Deals Intelligence | Global equity and equity-related issuance | 519 USD billion (approximate) | as_of 2023,,,,UNVERIFIED,,
ecm_origination,A3,LSEG Deals Intelligence (Refinitiv) | Global equity capital markets proceeds | 480 USD billion | as_of 2023-12-31,,,,UNVERIFIED,,
ecm_origination,A3,LSEG/Refinitiv | Global equity capital markets issuance | 532.0 USD billion | as_of 2023-12-31,,,,UNVERIFIED,,
ecm_origination,A3,World Federation of Exchanges | WFE Statistics: domestic market capitalization | 124.0 USD trillion | as_of 2024-12-31,,,,UNVERIFIED,,
ecm_origination,A4,"SEAT: ECM syndicate / origination banker; Equity capital markets banker / syndicate; Equity capital markets origination banker and ECM syndicate (bookbuild, pricing, stabilisation); Equity capital markets originator and syndicate banker; Equity-capital-markets origination, structuring, equity syndicate and private-placement bankers | cost_per_seat midpoint median 800000.0 | determinable_fraction median 0.42 | 17 terminality tasks",,,,UNVERIFIED,,
electronic_execution,A1,"EU Markets in Financial Instruments Directive II | EU | Directive 2014/65/EU, Article 17 and Commission Delegated Regulation (EU) 2017/589",,,,UNVERIFIED,,
electronic_execution,A1,"MiFID II algorithmic trading controls | EU | Directive 2014/65/EU (MiFID II), Article 17; Commission Delegated Regulation (RTS 6)",,,,UNVERIFIED,,
electronic_execution,A1,"MiFID II — algorithmic trading systems and controls | EU | Directive 2014/65/EU, Art. 17; Commission Delegated Regulation (EU) 2017/589 (RTS 6)",,,,UNVERIFIED,,
electronic_execution,A1,SEC — Market Access Rule | US | 17 C.F.R. § 240.15c3-5,,,,UNVERIFIED,,
electronic_execution,A1,SEC — Regulation Systems Compliance and Integrity | US | 17 C.F.R. §§ 242.1000–242.1007,,,,UNVERIFIED,,
electronic_execution,A1,U.S. Securities and Exchange Commission Market Access Rule | United States | 17 CFR § 240.15c3-5,,,,UNVERIFIED,,
electronic_execution,A2,"Goldman Sachs Group, Inc. | 10-K | FY2023 | Equities client execution",,,,UNVERIFIED,,
electronic_execution,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Equity Markets (electronic trading embedded within Markets),,,,UNVERIFIED,,
electronic_execution,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | Equities intermediation",,,,UNVERIFIED,,
electronic_execution,A3,"MarketAxess Holdings Inc. | Total credit trading volume, fiscal year 2023 | 1700000000000 USD | as_of 2023-12-31",,,,UNVERIFIED,,
electronic_execution,A4,"SEAT: Electronic trading & algo development (e-quants, algo traders, platform engineers embedded in trading); Electronic trading quant and algorithmic execution developer; Electronic trading strategist/quant developer (execution algorithms, smart order routing, algo testing and certification) | cost_per_seat midpoint median 550000.0 | determinable_fraction median 0.75 | 10 terminality tasks",,,,UNVERIFIED,,
em_trading,A1,CFTC Part 23 | United States | 17 C.F.R. Part 23,,,,UNVERIFIED,,
em_trading,A1,CFTC swap data reporting (NDFs) | US | 17 CFR Part 45,,,,UNVERIFIED,,
em_trading,A1,CFTC swap dealer business conduct standards | United States | 17 C.F.R. § 23.201 et seq.,,,,UNVERIFIED,,
em_trading,A1,Dodd-Frank Title VII — NDFs and EM derivatives treated as swaps; swap data reporting | US | 7 U.S.C. §2(h); CFTC Part 45,,,,UNVERIFIED,,
em_trading,A1,"Dodd-Frank Title VII — cross-border application of swap rules | US | CEA § 2(i) (7 U.S.C. § 2(i)); CFTC Cross-Border Guidance, 78 Fed. Reg. 45292 (July 26, 2013)",,,,UNVERIFIED,,
em_trading,A1,"EMIR reporting obligation | EU | Regulation (EU) No 648/2012, Art. 9",,,,UNVERIFIED,,
em_trading,A1,"EMIR risk mitigation for OTC derivatives | European Union | Regulation (EU) No 648/2012, Article 11",,,,UNVERIFIED,,
em_trading,A1,EMIR | European Union | Regulation (EU) No 648/2012 Article 9,,,,UNVERIFIED,,
em_trading,A1,"EMIR — clearing and reporting for OTC derivatives | EU | Regulation (EU) No 648/2012, Arts. 4 & 9",,,,UNVERIFIED,,
em_trading,A1,MAS — OTC derivatives trade reporting | Singapore | Securities and Futures (Reporting of Derivatives Contracts) Regulations 2013,,,,UNVERIFIED,,
em_trading,A1,RBI — rupee FX and interest rate derivative dealing framework | IN | RBI Master Direction — Risk Management and Inter-Bank Dealings (as amended),,,,UNVERIFIED,,
em_trading,A2,"Goldman Sachs Group, Inc. | 2024 Form 10-K | FY2024 | Fixed Income, Currency and Commodities",,,,UNVERIFIED,,
em_trading,A2,HSBC Holdings plc | Annual Report and Accounts (Form 20-F) | FY2023 | Global Debt Markets,,,,UNVERIFIED,,
em_trading,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Fixed Income Markets,,,,UNVERIFIED,,
em_trading,A2,Standard Chartered PLC | Annual Report | FY2023 | Macro Trading,,,,UNVERIFIED,,
em_trading,A3,BIS | Triennial Central Bank Survey 2022 - FX turnover in emerging market currencies | 1.7 USD trillion per day | as_of 2022-04,,,,UNVERIFIED,,
em_trading,A3,EMTA (Emerging Markets Trade Association) | Annual Debt Trading Volume Survey | 5.9 USD trillions per year | as_of 2023-12-31,,,,UNVERIFIED,,
em_trading,A3,EMTA | Annual EM debt trading volume survey | 5.9 USD trillion | as_of 2023-12-31,,,,UNVERIFIED,,
em_trading,A4,"SEAT: EM local markets and hard currency trader; EM macro trader / market-maker; Emerging markets rates / FX trader; Emerging markets trader (local currency rates, EM FX including NDFs, sovereign and corporate EM credit); Emerging markets trader (local rates and FX, sovereign hard-currency credit, NDFs) | cost_per_seat midpoint median 650000.0 | determinable_fraction median 0.5 | 18 terminality tasks",,,,UNVERIFIED,,
equities_trading,A1,"Algorithmic trading systems and controls | EU | Commission Delegated Regulation (EU) 2017/589 (RTS 6), Arts 2–18 (annual self-assessment, kill functionality, pre-trade controls)",,,,UNVERIFIED,,
equities_trading,A1,Best execution obligation | US / EU | FINRA Rule 5310; MiFID II Directive 2014/65/EU Article 27 and Commission Delegated Regulation (EU) 2017/565 Articles 64-66,,,,UNVERIFIED,,
equities_trading,A1,Best execution | US / FINRA | FINRA Rule 5310 (Best Execution and Interpositioning),,,,UNVERIFIED,,
equities_trading,A1,Consolidated Audit Trail reporting | US | SEC Rule 613 (17 CFR 242.613) and the CAT NMS Plan,,,,UNVERIFIED,,
equities_trading,A1,Dodd-Frank Act | United States | 17 CFR § 240.15c3-5 (Market Access Rule),,,,UNVERIFIED,,
equities_trading,A1,"EU Markets in Financial Instruments Directive II | EU | Directive 2014/65/EU, Article 17",,,,UNVERIFIED,,
equities_trading,A1,EU Short Selling Regulation | European Union | Regulation (EU) No 236/2012,,,,UNVERIFIED,,
equities_trading,A1,"Market Abuse Regulation | EU | Regulation (EU) No 596/2014, Arts. 12 & 15",,,,UNVERIFIED,,
equities_trading,A1,"Market Access Rule (pre-trade risk controls for sponsored and direct market access) | US | SEC Rule 15c3-5, 17 CFR 240.15c3-5",,,,UNVERIFIED,,
equities_trading,A1,"Markets in Financial Instruments Directive II | European Union | Directive 2014/65/EU, Articles 24 and 27",,,,UNVERIFIED,,
equities_trading,A1,MiFID II / MiFIR | European Union | Directive 2014/65/EU Article 23; Regulation (EU) No 600/2014 Article 15,,,,UNVERIFIED,,
equities_trading,A1,"MiFID II best execution obligation and order execution policy | EU/UK | Directive 2014/65/EU, Article 27; FCA COBS 11.2A",,,,UNVERIFIED,,
equities_trading,A1,"MiFID II best execution | European Union | Directive 2014/65/EU, Article 27",,,,UNVERIFIED,,
equities_trading,A1,"MiFID II — best execution | EU | Directive 2014/65/EU, Art. 27",,,,UNVERIFIED,,
equities_trading,A1,"MiFIR equity transparency | EU | Regulation (EU) No 600/2014 (MiFIR), Articles 8-11",,,,UNVERIFIED,,
equities_trading,A1,"MiFIR — trading obligation for shares | EU | Regulation (EU) No 600/2014, Art. 3",,,,UNVERIFIED,,
equities_trading,A1,Regulation NMS (US equity market structure) | United States | 17 CFR 242.600 et seq.,,,,UNVERIFIED,,
equities_trading,A1,Regulation NMS order protection and order execution disclosures | US | 17 CFR 242.611 (Rule 611); 17 CFR 242.605 and 242.606 (execution quality and order routing disclosure),,,,UNVERIFIED,,
equities_trading,A1,Regulation NMS order protection and routing disclosure | US / SEC | 17 CFR 242.611 (Rule 611); 17 CFR 242.606 (Rule 606 order routing reports),,,,UNVERIFIED,,
equities_trading,A1,Regulation NMS order protection rule | US | 17 CFR 242.611,,,,UNVERIFIED,,
equities_trading,A1,"Regulation NMS order protection | United States | SEC Rule 611, 17 CFR § 242.611",,,,UNVERIFIED,,
equities_trading,A1,"Regulation NMS order-protection rule | United States | SEC Rule 611 of Regulation NMS, 17 CFR §242.611",,,,UNVERIFIED,,
equities_trading,A1,Regulation NMS | US | 17 C.F.R. §§ 242.600–242.612 (incl. Rule 611 order protection),,,,UNVERIFIED,,
equities_trading,A1,Regulation NMS | United States | 17 C.F.R. §242.606,,,,UNVERIFIED,,
equities_trading,A1,Regulation NMS — order protection | US | 17 CFR 242.611 (Rule 611),,,,UNVERIFIED,,
equities_trading,A1,"Regulation NMS — order protection, execution quality and order routing disclosure | US | 17 CFR 242.611 (Rule 611); 17 CFR 242.605 and 242.606",,,,UNVERIFIED,,
equities_trading,A1,Regulation National Market System | United States | 17 C.F.R. §§242.611 and 242.612,,,,UNVERIFIED,,
equities_trading,A1,Regulation SHO (short sale and locate requirements) | United States | 17 CFR 242.200 et seq.,,,,UNVERIFIED,,
equities_trading,A1,Regulation SHO locate and close-out requirements | US | 17 CFR 242.203,,,,UNVERIFIED,,
equities_trading,A1,Regulation SHO short sale rules | United States | 17 C.F.R. § 242.201,,,,UNVERIFIED,,
equities_trading,A1,Regulation SHO | US | 17 C.F.R. §§ 242.200–242.204 (Rule 203 locate and Rule 204 close-out),,,,UNVERIFIED,,
equities_trading,A1,SEC execution quality disclosure | US | 17 CFR 242.605 (Rule 605),,,,UNVERIFIED,,
equities_trading,A1,SEC market access rule | US | 17 CFR 240.15c3-5,,,,UNVERIFIED,,
equities_trading,A1,"Short sale locate and marking | US / SEC | Regulation SHO, 17 CFR 242.203(b) and 242.200(g)",,,,UNVERIFIED,,
equities_trading,A2,Bank of America | Form 10-K | FY2024 | Sales and trading revenue,,,,UNVERIFIED,,
equities_trading,A2,"Goldman Sachs Group, Inc. | 2024 Form 10-K | FY2024 | Equities",,,,UNVERIFIED,,
equities_trading,A2,"Goldman Sachs Group, Inc. | Form 10-K | FY2023 | Equities",,,,UNVERIFIED,,
equities_trading,A2,JPMorgan Chase & Co. | 10-K | FY2023 | Equity Markets,,,,UNVERIFIED,,
equities_trading,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Equity Markets,,,,UNVERIFIED,,
equities_trading,A2,JPMorgan Chase & Co. | Form 10-K | FY2024 | Equity Markets,,,,UNVERIFIED,,
equities_trading,A2,Morgan Stanley | Form 10-K | FY2023 | Equity,,,,UNVERIFIED,,
equities_trading,A2,Morgan Stanley | Form 10-K | FY2023 | Equity net revenues (Institutional Securities),,,,UNVERIFIED,,
equities_trading,A2,Morgan Stanley | Form 10-K | FY2023 | Institutional Securities - Equity net revenues,,,,UNVERIFIED,,
equities_trading,A2,Morgan Stanley | Form 10-K | FY2023 | Institutional Securities — Equity,,,,UNVERIFIED,,
equities_trading,A2,The Goldman Sachs Group | Form 10-K | FY2023 | Equities intermediation (Global Banking & Markets),,,,UNVERIFIED,,
equities_trading,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | Equities intermediation",,,,UNVERIFIED,,
equities_trading,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | Equities intermediation (Global Banking & Markets net revenues)",,,,UNVERIFIED,,
equities_trading,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2024 | Equities",,,,UNVERIFIED,,
equities_trading,A3,BIS | Triennial Central Bank Survey 2022: equity-linked derivatives daily average turnover | 0.4 USD trillion/day | as_of 2022-04,,,,UNVERIFIED,,
equities_trading,A3,Bank for International Settlements | OTC derivatives statistics: equity-linked derivatives notional amount outstanding | 8.8 USD trillion | as_of 2024-06-30,,,,UNVERIFIED,,
equities_trading,A3,Bank for International Settlements | Triennial Central Bank Survey — OTC equity-linked derivatives turnover | 0.3 USD trillion per day | as_of 2022-04-30,,,,UNVERIFIED,,
equities_trading,A3,Refinitiv | Equity Market Statistics | 28500 USD million daily turnover | as_of 2024-10-31,,,,UNVERIFIED,,
equities_trading,A3,SIFMA | Capital Markets Fact Book 2024 — US equity average daily volume | 11.4 billion shares per day | as_of 2023-12-31,,,,UNVERIFIED,,
equities_trading,A3,SIFMA | US equity market average daily share volume | 11.5 billion shares per day (approximate) | as_of 2023,,,,UNVERIFIED,,
equities_trading,A3,SIFMA | US equity market average daily share volume | 11.7 billion shares per day | as_of 2024-12-31,,,,UNVERIFIED,,
equities_trading,A3,SIFMA | US equity market average daily volume (shares) | 11.5 billion shares per day | as_of 2023-12-31,,,,UNVERIFIED,,
equities_trading,A3,World Federation of Exchanges (WFE) | Global Equity Trading Volume | 280.0 billion USD | as_of 2023-12-31,,,,UNVERIFIED,,
equities_trading,A3,"World Federation of Exchanges | Annual Statistics — value of share trading (electronic order book), all members | 100 USD trillion per year | as_of 2023-12-31",,,,UNVERIFIED,,
equities_trading,A3,"World Federation of Exchanges | Annual value of share trading (electronic order book), all members | 100 USD trillion per year (approximate) | as_of 2023",,,,UNVERIFIED,,
equities_trading,A3,World Federation of Exchanges | Global equity value traded | 126.5 USD trillion | as_of 2023,,,,UNVERIFIED,,
equities_trading,A3,World Federation of Exchanges | Market capitalization of listed companies (WFE Statistics) | 109 USD trillions | as_of 2023-12,,,,UNVERIFIED,,
equities_trading,A3,World Federation of Exchanges | Market capitalization of listed companies | 109.2 USD trillion | as_of 2023-12-31,,,,UNVERIFIED,,
equities_trading,A3,"World Federation of Exchanges | Value of share trading, all member exchanges (annual) | 110 USD trillion per year | as_of 2023-12-31",,,,UNVERIFIED,,
equities_trading,A3,World Federation of Exchanges | WFE Statistics: domestic market capitalization | 124.0 USD trillion | as_of 2024-12-31,,,,UNVERIFIED,,
equities_trading,A3,World Federation of Exchanges | WFE Statistics—domestic market capitalization | 115.0 USD trillion | as_of 2023-12-31,,,,UNVERIFIED,,
equities_trading,A4,"SEAT: Cash equities sales trader, high-touch/program trader and electronic execution (algo) desk support; Cash equities trader (agency execution, program trading, block trading, exchange market making); Cash equity execution / program trader and electronic trading (algo, SOR, market access) desk quant; Cash equity sales-trader / execution trader; Cash-equities sales traders, electronic traders, equity-derivatives traders and equity structurers; Cash-equities, program-trading, electronic-execution, equity-derivatives sales and trading; Cash-equity sales traders, electronic traders, program traders and equity-derivatives traders; Electronic/program execution trader, algo strategist and execution-quality analyst; Equities Sales Trader; Equities Trader; Equities cash and derivatives trader; Equities trader and program/derivatives risk manager; Equities trading desk (cash, program/basket, delta-one, options market makers); Equity execution trader / sales-trader (cash equities, agency and risk facilitation) | cost_per_seat midpoint median 650000.0 | determinable_fraction median 0.55 | 50 terminality tasks",,,,UNVERIFIED,,
equity_derivatives_structured,A1,CFTC — swap data reporting and real-time public reporting | US | 17 C.F.R. Parts 43 & 45,,,,UNVERIFIED,,
equity_derivatives_structured,A1,"EMIR — reporting of derivative contracts | EU | Regulation (EU) No 648/2012, Art. 9",,,,UNVERIFIED,,
equity_derivatives_structured,A1,MiFID II product governance | EU | Commission Delegated Directive (EU) 2017/593 Arts 9–10 (manufacturer/distributor target market),,,,UNVERIFIED,,
equity_derivatives_structured,A1,"MiFID II — algorithmic trading requirements | EU | Directive 2014/65/EU, Art. 17",,,,UNVERIFIED,,
equity_derivatives_structured,A1,"PRIIPs Regulation — key information document for structured products sold to retail | EU | Regulation (EU) No 1286/2014, Articles 5–8; Commission Delegated Regulation (EU) 2017/653",,,,UNVERIFIED,,
equity_derivatives_structured,A1,PRIIPs key information document for structured products | EU | Regulation (EU) No 1286/2014 Arts 5–8; RTS (Commission Delegated Regulation (EU) 2017/653) on performance scenarios and SRI,,,,UNVERIFIED,,
equity_derivatives_structured,A1,PRIIPs key information documents for structured products sold to retail | EU | Regulation (EU) No 1286/2014; RTS Commission Delegated Regulation (EU) 2017/653,,,,UNVERIFIED,,
equity_derivatives_structured,A1,Product governance / target market determination | EU | MiFID II Directive 2014/65/EU Article 16(3) and Article 24(2); Delegated Directive (EU) 2017/593 Articles 9-10,,,,UNVERIFIED,,
equity_derivatives_structured,A1,"Prospectus Regulation — base prospectus and final terms for structured note programmes | EU | Regulation (EU) 2017/1129, Articles 6 and 8",,,,UNVERIFIED,,
equity_derivatives_structured,A1,Registered offerings of structured notes off a shelf registration | US / SEC | Securities Act Rule 424(b)(2); Form S-3 / free writing prospectus Rule 433,,,,UNVERIFIED,,
equity_derivatives_structured,A1,"Risk mitigation for non-cleared OTC derivatives (confirmation, portfolio reconciliation) | EU | Regulation (EU) No 648/2012 (EMIR) Art 11; Commission Delegated Regulation (EU) No 149/2013",,,,UNVERIFIED,,
equity_derivatives_structured,A1,SEC security-based swap reporting (Reg SBSR) | US | 17 CFR 242.901 and 242.907,,,,UNVERIFIED,,
equity_derivatives_structured,A1,SEC security-based swap reporting (Regulation SBSR) | US | 17 CFR 242.901,,,,UNVERIFIED,,
equity_derivatives_structured,A1,SEC — security-based swap data reporting (Regulation SBSR) | US | 17 C.F.R. §§ 242.900–242.909,,,,UNVERIFIED,,
equity_derivatives_structured,A1,"Securities Act registration/exemption and pricing supplements for US structured notes | US | Securities Act of 1933, Section 5; Rule 424(b)(2), 17 CFR 230.424",,,,UNVERIFIED,,
equity_derivatives_structured,A1,Securities-based swap dealer business conduct | US | SEC Rule 15Fh-3 (17 CFR 240.15Fh-3),,,,UNVERIFIED,,
equity_derivatives_structured,A2,BNP Paribas SA | Universal Registration Document | FY2023 | Equity & Prime Services,,,,UNVERIFIED,,
equity_derivatives_structured,A2,BNP Paribas | Universal Registration Document | FY2023 | Global Markets - Equity & Prime Services,,,,UNVERIFIED,,
equity_derivatives_structured,A2,Morgan Stanley | Form 10-K | FY2023 | Institutional Securities — Equity,,,,UNVERIFIED,,
equity_derivatives_structured,A2,Société Générale | Universal Registration Document | FY2023 | Global Markets — Equities and Prime Services,,,,UNVERIFIED,,
equity_derivatives_structured,A2,The Goldman Sachs Group | Form 10-K | FY2023 | Equities intermediation,,,,UNVERIFIED,,
equity_derivatives_structured,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | Equities intermediation",,,,UNVERIFIED,,
equity_derivatives_structured,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | Equities intermediation (Global Banking & Markets net revenues)",,,,UNVERIFIED,,
equity_derivatives_structured,A2,UBS Group AG | Annual Report | FY2023 | Derivatives & Solutions,,,,UNVERIFIED,,
equity_derivatives_structured,A3,"BIS | Semiannual OTC derivatives statistics — equity-linked derivatives, notional amounts outstanding | 7.3 USD trillion | as_of 2023-06-30",,,,UNVERIFIED,,
equity_derivatives_structured,A3,"Bank for International Settlements | OTC derivatives statistics — equity-linked contracts, notional amounts outstanding | 7.0 USD trillion (approximate) | as_of 2023-12-31",,,,UNVERIFIED,,
equity_derivatives_structured,A3,"Bank for International Settlements | OTC derivatives statistics — equity-linked contracts, notional amounts outstanding | 7.8 USD trillion | as_of 2024-06-30",,,,UNVERIFIED,,
equity_derivatives_structured,A3,"Bank for International Settlements | Semiannual OTC derivatives statistics — equity-linked contracts, notional outstanding | 7.3 USD trillions | as_of 2023-06-30",,,,UNVERIFIED,,
equity_derivatives_structured,A3,ETFGI | Global ETF/ETP assets under management | 11.6 USD trillion | as_of 2023-12-31,,,,UNVERIFIED,,
equity_derivatives_structured,A3,"Futures Industry Association | Global exchange-traded derivatives volume — equity index options and futures contracts traded | 137.3 billion contracts (all ETD, of which equity index dominant) | as_of 2023-12-31",,,,UNVERIFIED,,
equity_derivatives_structured,A3,"Options Clearing Corporation | Total cleared contract volume (equity, index and ETF options) | 12.0 billion contracts per year | as_of 2024-12-31",,,,UNVERIFIED,,
equity_derivatives_structured,A3,The Options Clearing Corporation | Annual cleared contract volume | 11.1 billions of contracts | as_of 2023-12,,,,UNVERIFIED,,
equity_derivatives_structured,A4,"SEAT: Equity derivatives / exotics trader, structurer and desk quant; Equity derivatives / structured products trader and structurer with pricing quant support; Equity derivatives trader (flow options, exotics/structuring, delta one) and structured products structurer; Equity derivatives trader (listed options, OTC exotics, structured products, delta-one); Equity derivatives trader (listed/OTC options, equity swaps, structured notes, dividend and volatility products); Equity derivatives trader / structured products structurer | cost_per_seat midpoint median 950000.0 | determinable_fraction median 0.525 | 24 terminality tasks",,,,UNVERIFIED,,
ficc_combined,A1,"MiFID II | European Union | Directive 2014/65/EU, Article 17",,,,UNVERIFIED,,
ficc_combined,A1,"MiFID II | European Union | Directive 2014/65/EU, Article 17 (Best Execution)",,,,UNVERIFIED,,
ficc_combined,A2,"JPMorgan Chase & Co. | Form 10-K | FY2023 | Fixed Income, Currency, and Commodities (FICC)",,,,UNVERIFIED,,
ficc_combined,A2,"JPMorgan Chase & Co. | Form 10-K | FY2024 | Fixed Income, Currency and Commodities",,,,UNVERIFIED,,
ficc_combined,A3,Bank for International Settlements (BIS) | OTC Derivatives Notional Outstanding | 620.0 trillion USD | as_of 2023-12-31,,,,UNVERIFIED,,
ficc_combined,A3,Bank for International Settlements | Triennial Central Bank Survey | 7500 USD trillion daily turnover | as_of 2022-04-01,,,,UNVERIFIED,,
ficc_combined,A4,SEAT: FICC Sales Trader; FICC Trader | cost_per_seat midpoint median 525000.0 | determinable_fraction median 0.42500000000000004 | 6 terminality tasks,,,,UNVERIFIED,,
fx_trading,A1,CFTC swap data reporting (incl. NDFs; exempt FX swaps/forwards remain reportable per 2012 Treasury determination) | US | 17 CFR Part 45,,,,UNVERIFIED,,
fx_trading,A1,CFTC swap dealer external business conduct standards (applies to FX options and NDFs) | US | 17 CFR 23.400–23.451,,,,UNVERIFIED,,
fx_trading,A1,Commodity Exchange Act / CFTC foreign exchange rules | United States | 7 U.S.C. § 2(c)(2); 17 C.F.R. Part 5,,,,UNVERIFIED,,
fx_trading,A1,Commodity Exchange Act — FX swaps/forwards exempted from swap definition but subject to reporting and anti-evasion provisions | US | CEA §1a(47)(E); U.S. Treasury determination (Nov. 2012); CFTC Part 45 reporting,,,,UNVERIFIED,,
fx_trading,A1,Dodd-Frank Act Title VII | United States | Commodity Exchange Act §2(c)(2); CFTC Part 5,,,,UNVERIFIED,,
fx_trading,A1,"Dodd-Frank swap-dealer business-conduct standards | United States | 17 C.F.R. Part 23, including §§23.402, 23.431 and 23.501",,,,UNVERIFIED,,
fx_trading,A1,"EMIR reporting of FX derivatives | EU | Regulation (EU) No 648/2012 (EMIR), Article 9",,,,UNVERIFIED,,
fx_trading,A1,"EMIR risk mitigation for OTC derivatives | European Union | Regulation (EU) No 648/2012, Article 11",,,,UNVERIFIED,,
fx_trading,A1,EMIR | European Union | Regulation (EU) No 648/2012 Article 4,,,,UNVERIFIED,,
fx_trading,A1,"EMIR | European Union | Regulation (EU) No 648/2012, Article 11 (Margin for non-centrally cleared derivatives)",,,,UNVERIFIED,,
fx_trading,A1,"EMIR — reporting of FX derivative contracts to trade repositories | EU | Regulation (EU) No 648/2012, Art. 9",,,,UNVERIFIED,,
fx_trading,A1,"EU Benchmarks Regulation — administration and use of FX fixings | EU | Regulation (EU) 2016/1011, Title III",,,,UNVERIFIED,,
fx_trading,A1,"European Market Infrastructure Regulation | European Union | Regulation (EU) No 648/2012, Articles 4, 9 and 11",,,,UNVERIFIED,,
fx_trading,A1,"FX Global Code (industry code adhered to via central bank FX committees) | Global / GFXC | FX Global Code (2021 update), Principles 14 and 17 (mark-up and pre-hedging / last look)",,,,UNVERIFIED,,
fx_trading,A1,"FX Global Code (principles on execution, last look and disclosure) | GLOBAL | Global Foreign Exchange Committee, FX Global Code (2021 update), Principles 17 and 19",,,,UNVERIFIED,,
fx_trading,A1,"FX Global Code (soft-law conduct standard) | Global | Global Foreign Exchange Committee (GFXC), FX Global Code, December 2021 update",,,,UNVERIFIED,,
fx_trading,A1,"FX Global Code (voluntary principles adhered to by G-SIB FX businesses via Statements of Commitment) | GLOBAL | Global Foreign Exchange Committee, FX Global Code (2021 update), Principles 8-12 (execution) and 17 (mark-up disclosure)",,,,UNVERIFIED,,
fx_trading,A1,Inter-bank dealings and FX market conduct | India / RBI | RBI Master Direction on Risk Management and Inter-Bank Dealings (FED Master Direction No. 1/2016-17),,,,UNVERIFIED,,
fx_trading,A1,"MiFID II algorithmic trading systems and controls | EU | RTS 6, Commission Delegated Regulation (EU) 2017/589, Articles 1-15",,,,UNVERIFIED,,
fx_trading,A1,MiFID II scope of FX forwards and best execution | EU | Commission Delegated Regulation (EU) 2017/565 Art 10; Directive 2014/65/EU Art 27,,,,UNVERIFIED,,
fx_trading,A1,"MiFIR transaction reporting for FX derivatives | EU | Regulation (EU) No 600/2014, Article 26; Commission Delegated Regulation (EU) 2017/590 (RTS 22)",,,,UNVERIFIED,,
fx_trading,A1,"Swap dealer business conduct and recordkeeping (FX options, NDFs) | US / CFTC | 17 CFR Part 23, Subpart H; 17 CFR 23.202 (trade records); 17 CFR Part 43/45 for NDF reporting",,,,UNVERIFIED,,
fx_trading,A1,"U.S. Treasury determination exempting FX swaps and forwards from the swap definition (subject to retained reporting and anti-fraud provisions) | US | Determination pursuant to CEA § 1a(47)(E), 77 Fed. Reg. 69694 (Nov. 20, 2012)",,,,UNVERIFIED,,
fx_trading,A1,"US Treasury determination exempting FX swaps and forwards from the CEA swap definition (with reporting and business-conduct carve-backs) | US | Determination under CEA §1a(47)(E), 77 Fed. Reg. 69694 (Nov. 20, 2012); CFTC 17 CFR Part 45 reporting still applies",,,,UNVERIFIED,,
fx_trading,A2,Bank of America Corporation | Form 10-K | FY2024 | Global Markets,,,,UNVERIFIED,,
fx_trading,A2,Citigroup Inc. | Form 10-K | FY2023 | Fixed Income markets,,,,UNVERIFIED,,
fx_trading,A2,Citigroup Inc. | Form 10-K | FY2023 | Markets - Fixed Income markets revenues,,,,UNVERIFIED,,
fx_trading,A2,Citigroup Inc. | Form 10-K | FY2023 | Rates and currencies,,,,UNVERIFIED,,
fx_trading,A2,"Deutsche Bank AG | Annual Report | FY2023 | Fixed Income, Currencies (FIC) Sales & Trading",,,,UNVERIFIED,,
fx_trading,A2,"Deutsche Bank AG | Annual Report | FY2023 | Foreign exchange (within Investment Bank, Sales & Trading)",,,,UNVERIFIED,,
fx_trading,A2,"Goldman Sachs Group, Inc. | 2024 Form 10-K | FY2024 | Fixed Income, Currency and Commodities",,,,UNVERIFIED,,
fx_trading,A2,HSBC Holdings plc | Annual Report and Accounts (Form 20-F) | FY2023 | Global Foreign Exchange,,,,UNVERIFIED,,
fx_trading,A2,HSBC Holdings plc | Annual Report and Accounts | FY2023 | Global Foreign Exchange,,,,UNVERIFIED,,
fx_trading,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Fixed Income Markets,,,,UNVERIFIED,,
fx_trading,A2,JPMorgan Chase | Form 10-K | FY2023 | Fixed Income Markets (includes currencies & emerging markets),,,,UNVERIFIED,,
fx_trading,A2,State Street Corporation | Form 10-K | FY2023 | Foreign exchange trading services,,,,UNVERIFIED,,
